order,recipe,repeat_id,source_selection_id,label,image_id,source_path,input_folder,input_filename,output_path,input_sha256,output_sha256
48,phone_screenshot_resave,rep_01,rtv03_pan_09,pan,15772,data/raw/mini_cure_or/test/15772.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8481.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15772.jpg,c78b8fa4f027987e036c2f8886196ac97639b64009361d796f2117aa43a5604b,c78b8fa4f027987e036c2f8886196ac97639b64009361d796f2117aa43a5604b
49,phone_screenshot_resave,rep_01,rtv03_pan_10,pan,15808,data/raw/mini_cure_or/test/15808.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8482.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15808.jpg,cfa2dd84693370e7e4c692588318297b93fad62140246d502066b5556a07f44d,cfa2dd84693370e7e4c692588318297b93fad62140246d502066b5556a07f44d
50,phone_screenshot_resave,rep_01,rtv03_shoes_02,shoes,10854,data/raw/mini_cure_or/test/10854.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8483.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/10854.jpg,58f771b179fcec6c023a950c28d863dec94ad2d4bc351a373db597b65cd2113e,58f771b179fcec6c023a950c28d863dec94ad2d4bc351a373db597b65cd2113e
51,phone_screenshot_resave,rep_01,rtv03_shoes_04,shoes,12605,data/raw/mini_cure_or/test/12605.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8484.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12605.jpg,656193d7dcb772cf8100b0dc446b5c6e961f3c612f6ef0d5de24e37ea5c24db1,656193d7dcb772cf8100b0dc446b5c6e961f3c612f6ef0d5de24e37ea5c24db1
52,phone_screenshot_resave,rep_01,rtv03_shoes_05,shoes,13037,data/raw/mini_cure_or/test/13037.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8485.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13037.jpg,c882ec7b9c36b34133b394ce277192a0e1d8d8973e99aa6df669cf6454092d67,c882ec7b9c36b34133b394ce277192a0e1d8d8973e99aa6df669cf6454092d67
53,phone_screenshot_resave,rep_01,rtv03_shoes_07,shoes,13819,data/raw/mini_cure_or/test/13819.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8486.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13819.jpg,fb9ae551e3826ba5a5e62f52d25cd50eb1b067a635b0c03d0dab05c9da704799,fb9ae551e3826ba5a5e62f52d25cd50eb1b067a635b0c03d0dab05c9da704799
54,phone_screenshot_resave,rep_01,rtv03_shoes_08,shoes,14426,data/raw/mini_cure_or/test/14426.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8487.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14426.jpg,12309b255e8d177b645ad6fa6e077aa9ce68aa2642a813103806d8b8806fdebf,12309b255e8d177b645ad6fa6e077aa9ce68aa2642a813103806d8b8806fdebf
55,phone_screenshot_resave,rep_01,rtv03_shoes_09,shoes,14640,data/raw/mini_cure_or/test/14640.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8488.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14640.jpg,9bb4e381f05c733c549df118e2d1548ecfa9c5363a18ac21767e296eda4be919,9bb4e381f05c733c549df118e2d1548ecfa9c5363a18ac21767e296eda4be919
56,phone_screenshot_resave,rep_01,rtv03_shoes_10,shoes,15631,data/raw/mini_cure_or/test/15631.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8489.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15631.jpg,e0f8075f2b2c4a70cf457211507631dd3aba287203934b20f968a1e66d095f70,e0f8075f2b2c4a70cf457211507631dd3aba287203934b20f968a1e66d095f70
57,phone_screenshot_resave,rep_01,rtv03_toy_04,toy,13864,data/raw/mini_cure_or/test/13864.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8490.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13864.jpg,20498de404e160086a4ed473599527e048dfe197fbb5b4eac5d9478242c7fbc7,20498de404e160086a4ed473599527e048dfe197fbb5b4eac5d9478242c7fbc7
58,phone_screenshot_resave,rep_01,rtv03_toy_05,toy,13931,data/raw/mini_cure_or/test/13931.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8491.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13931.jpg,3aa40db89d27eb56f785a1ddcec271d1976984e106293df1379649f58eeb9a10,3aa40db89d27eb56f785a1ddcec271d1976984e106293df1379649f58eeb9a10
59,phone_screenshot_resave,rep_01,rtv03_toy_06,toy,15247,data/raw/mini_cure_or/test/15247.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8492.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15247.jpg,6f2da23e077dcc7940b4269c71764a7b8acc2421351cf8d81dbdaa15f1686910,6f2da23e077dcc7940b4269c71764a7b8acc2421351cf8d81dbdaa15f1686910
60,phone_screenshot_resave,rep_01,rtv03_toy_07,toy,15321,data/raw/mini_cure_or/test/15321.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8493.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15321.jpg,3c65fa95ca9cf53cbaf3a49aec31239d751e061893f3e3f6277ee66272c42808,3c65fa95ca9cf53cbaf3a49aec31239d751e061893f3e3f6277ee66272c42808
61,phone_screenshot_resave,rep_01,rtv03_toy_08,toy,15600,data/raw/mini_cure_or/test/15600.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8494.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15600.jpg,bebf9b5211cdd46275a2da56879f719e7ed62b8a415b92312c2e9ce67a7ba082,bebf9b5211cdd46275a2da56879f719e7ed62b8a415b92312c2e9ce67a7ba082
62,phone_screenshot_resave,rep_01,rtv03_toy_09,toy,16118,data/raw/mini_cure_or/test/16118.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8495.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16118.jpg,09a0bda268de432ace7e3eba24934a300c42f54a815e3a1dfad5523ef18e2aba,09a0bda268de432ace7e3eba24934a300c42f54a815e3a1dfad5523ef18e2aba
63,phone_screenshot_resave,rep_01,rtv03_toy_10,toy,16499,data/raw/mini_cure_or/test/16499.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8496.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16499.jpg,0af35a02f2ea2e4758d8ad33ac07bf4959c8ff9a60e8e07b4bd5a46445cf1971,0af35a02f2ea2e4758d8ad33ac07bf4959c8ff9a60e8e07b4bd5a46445cf1971
64,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_04,training_marker_cone,13638,data/raw/mini_cure_or/test/13638.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8497.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13638.jpg,2fc747697ed0b7ef139117127faad18feeafb71d8e41bc06ed8262c898be547c,2fc747697ed0b7ef139117127faad18feeafb71d8e41bc06ed8262c898be547c
65,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_05,training_marker_cone,14003,data/raw/mini_cure_or/test/14003.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8498.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14003.jpg,31260b9ee88c9f1abf7032f9c62013781b87860b9caf986affe84922940dbdec,31260b9ee88c9f1abf7032f9c62013781b87860b9caf986affe84922940dbdec
66,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_06,training_marker_cone,14029,data/raw/mini_cure_or/test/14029.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8499.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14029.jpg,a90255632c69e2e4784e34b8f8463f6d5c85fb658ddbf2a392a28ab5d30cabba,a90255632c69e2e4784e34b8f8463f6d5c85fb658ddbf2a392a28ab5d30cabba
67,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_07,training_marker_cone,14751,data/raw/mini_cure_or/test/14751.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8500.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14751.jpg,1e7b57ac44a6f4f60d1d3153ffa67e085234f50b40f422ea53a95e436998e4ab,1e7b57ac44a6f4f60d1d3153ffa67e085234f50b40f422ea53a95e436998e4ab
68,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_08,training_marker_cone,14901,data/raw/mini_cure_or/test/14901.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8501.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14901.jpg,c778ee58acbaa3e3485d47cbccbfd5c0cbcc9f5bdbc9b067dcfb727bfc6c60a8,c778ee58acbaa3e3485d47cbccbfd5c0cbcc9f5bdbc9b067dcfb727bfc6c60a8
69,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_09,training_marker_cone,15604,data/raw/mini_cure_or/test/15604.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8502.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15604.jpg,cff1905b47255fc143a3571b973c9a72a2f37afbe410914f8488d5ed179ef059,cff1905b47255fc143a3571b973c9a72a2f37afbe410914f8488d5ed179ef059
70,phone_screenshot_resave,rep_01,rtv03_training_marker_cone_10,training_marker_cone,15877,data/raw/mini_cure_or/test/15877.jpg,/Users/yaroslav/Desktop/Скрины rep-1,IMG_8503.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15877.jpg,36a4044dfd176355fbf377688524bc8bc853f8a352f3bf9a78dd1af5ba245543,36a4044dfd176355fbf377688524bc8bc853f8a352f3bf9a78dd1af5ba245543
1,phone_screenshot_resave,rep_02,rtv03_baseball_03,baseball,11442,data/raw/mini_cure_or/test/11442.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8506.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11442.jpg,1e04094dfd9e41789251e820320e85f711509f2437022fe9607784209d7b34f4,1e04094dfd9e41789251e820320e85f711509f2437022fe9607784209d7b34f4
2,phone_screenshot_resave,rep_02,rtv03_baseball_05,baseball,13590,data/raw/mini_cure_or/test/13590.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8507.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13590.jpg,b14ac8112e503952ad9a8f03faae01d59550f9218ebe095cb6e879daec396cf7,b14ac8112e503952ad9a8f03faae01d59550f9218ebe095cb6e879daec396cf7
3,phone_screenshot_resave,rep_02,rtv03_baseball_06,baseball,13724,data/raw/mini_cure_or/test/13724.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8508.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13724.jpg,dbcd3d30ba845506bcbb9306df087f4511368940e633ae4e680ce619b21ecf5c,dbcd3d30ba845506bcbb9306df087f4511368940e633ae4e680ce619b21ecf5c
4,phone_screenshot_resave,rep_02,rtv03_baseball_07,baseball,14773,data/raw/mini_cure_or/test/14773.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8509.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14773.jpg,4ee994d57b815a225691dfbef861c6bba9e77c3f99621007d86eff9de5e0d474,4ee994d57b815a225691dfbef861c6bba9e77c3f99621007d86eff9de5e0d474
5,phone_screenshot_resave,rep_02,rtv03_baseball_08,baseball,15024,data/raw/mini_cure_or/test/15024.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8510.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15024.jpg,f1922abe917493e1cb48d681c584efd282b960d3b7cf111473b177622895efdd,f1922abe917493e1cb48d681c584efd282b960d3b7cf111473b177622895efdd
6,phone_screenshot_resave,rep_02,rtv03_baseball_09,baseball,15309,data/raw/mini_cure_or/test/15309.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8511.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15309.jpg,f9570357c4dc10da43ab76ef70ea57cec9dc0ae06077bdb9c9d842a917f68939,f9570357c4dc10da43ab76ef70ea57cec9dc0ae06077bdb9c9d842a917f68939
7,phone_screenshot_resave,rep_02,rtv03_baseball_10,baseball,15621,data/raw/mini_cure_or/test/15621.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8512.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15621.jpg,88a1332fe1cd674ae8ebf2438b442583bbd9b812942b5fff4cd0b06097485047,88a1332fe1cd674ae8ebf2438b442583bbd9b812942b5fff4cd0b06097485047
8,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_04,calcium_bottle,14220,data/raw/mini_cure_or/test/14220.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8513.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14220.jpg,400daa9fcea3f531339f0d5da3aa103d0603fbbabb87d79a7aab8a6590f7e7c7,400daa9fcea3f531339f0d5da3aa103d0603fbbabb87d79a7aab8a6590f7e7c7
9,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_05,calcium_bottle,14405,data/raw/mini_cure_or/test/14405.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8514.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14405.jpg,f276078b55bbb2ea5175d4c9de8b71cd513ae4d193ae68b881976798d0d0dc12,f276078b55bbb2ea5175d4c9de8b71cd513ae4d193ae68b881976798d0d0dc12
10,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_06,calcium_bottle,14978,data/raw/mini_cure_or/test/14978.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8515.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14978.jpg,dd3f697388b377babcdecb4628f8b411c3e5776f3b7581c82263eb747ad759e8,dd3f697388b377babcdecb4628f8b411c3e5776f3b7581c82263eb747ad759e8
11,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_07,calcium_bottle,15012,data/raw/mini_cure_or/test/15012.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8516.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15012.jpg,f5211d892e8f851fbb7c08dd0815682a5c1c9e62ea3953c167064d8ce7c6500f,f5211d892e8f851fbb7c08dd0815682a5c1c9e62ea3953c167064d8ce7c6500f
12,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_08,calcium_bottle,15207,data/raw/mini_cure_or/test/15207.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8517.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15207.jpg,8292c313128497bacbce473b78555cd81fe92517bd1bdef5de7e5ff63bfa3357,8292c313128497bacbce473b78555cd81fe92517bd1bdef5de7e5ff63bfa3357
13,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_09,calcium_bottle,15222,data/raw/mini_cure_or/test/15222.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8518.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15222.jpg,0ccb69da52fc2e78c46967920db400433145d00e9c8eee053fb00f8cc9b1ab3c,0ccb69da52fc2e78c46967920db400433145d00e9c8eee053fb00f8cc9b1ab3c
14,phone_screenshot_resave,rep_02,rtv03_calcium_bottle_10,calcium_bottle,15381,data/raw/mini_cure_or/test/15381.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8519.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15381.jpg,2613d5d2b963a5c75a960b6cbfe54663110287121108c128ca48008c8687d011,2613d5d2b963a5c75a960b6cbfe54663110287121108c128ca48008c8687d011
15,phone_screenshot_resave,rep_02,rtv03_canon_camera_04,canon_camera,13124,data/raw/mini_cure_or/test/13124.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8520.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13124.jpg,dba135e6d6852c2bef43f0d4a61f5530207b48d1438f0a08c9903fd5bdaa44c1,dba135e6d6852c2bef43f0d4a61f5530207b48d1438f0a08c9903fd5bdaa44c1
16,phone_screenshot_resave,rep_02,rtv03_canon_camera_05,canon_camera,13641,data/raw/mini_cure_or/test/13641.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8521.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13641.jpg,8f3ff5b72482b3ea59ab30eabc666bbc56c54fb30da5e5b904df9d702eb31080,8f3ff5b72482b3ea59ab30eabc666bbc56c54fb30da5e5b904df9d702eb31080
17,phone_screenshot_resave,rep_02,rtv03_canon_camera_06,canon_camera,13924,data/raw/mini_cure_or/test/13924.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8522.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13924.jpg,aa1070a7191348c2714772835018bef9f9ce7ed421fbc17b0bf2e58454a56b03,aa1070a7191348c2714772835018bef9f9ce7ed421fbc17b0bf2e58454a56b03
18,phone_screenshot_resave,rep_02,rtv03_canon_camera_07,canon_camera,14484,data/raw/mini_cure_or/test/14484.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8523.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14484.jpg,57fe98efde3c4dd40052434c6159e14e558ee4450a473b96259781d4c7955d7c,57fe98efde3c4dd40052434c6159e14e558ee4450a473b96259781d4c7955d7c
19,phone_screenshot_resave,rep_02,rtv03_canon_camera_08,canon_camera,15716,data/raw/mini_cure_or/test/15716.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8524.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15716.jpg,db499bacd1d90dc29635d25a04e3381c0ed62ad11e49d6f56b49fb955dde7910,db499bacd1d90dc29635d25a04e3381c0ed62ad11e49d6f56b49fb955dde7910
20,phone_screenshot_resave,rep_02,rtv03_canon_camera_09,canon_camera,16451,data/raw/mini_cure_or/test/16451.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8525.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16451.jpg,c81fef0d302dba28bdde4c130ab856e7ad71eb69de452d269ac89dea3a1b8915,c81fef0d302dba28bdde4c130ab856e7ad71eb69de452d269ac89dea3a1b8915
21,phone_screenshot_resave,rep_02,rtv03_canon_camera_10,canon_camera,16481,data/raw/mini_cure_or/test/16481.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8526.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/16481.jpg,e4b4d7ffdf1f5a160d96dd218d07cb05b910109824560ae610553cf06db5853b,e4b4d7ffdf1f5a160d96dd218d07cb05b910109824560ae610553cf06db5853b
22,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_04,dymo_label_maker,12706,data/raw/mini_cure_or/test/12706.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8527.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12706.jpg,cde9fa4962dfafc7835632b8062814fead8c46af537a9a82bd0e75d038209e0a,cde9fa4962dfafc7835632b8062814fead8c46af537a9a82bd0e75d038209e0a
23,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_05,dymo_label_maker,13291,data/raw/mini_cure_or/test/13291.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8528.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13291.jpg,055586f1b67678a03fea8fd65bfc9a7878e763f9246b183e3dd9c1865f56b60a,055586f1b67678a03fea8fd65bfc9a7878e763f9246b183e3dd9c1865f56b60a
24,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_06,dymo_label_maker,13725,data/raw/mini_cure_or/test/13725.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8529.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13725.jpg,01c66667306992acbe5aaa2b2ad3695f532ce7443e76050b39ef906f93110a05,01c66667306992acbe5aaa2b2ad3695f532ce7443e76050b39ef906f93110a05
25,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_07,dymo_label_maker,14754,data/raw/mini_cure_or/test/14754.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8530.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14754.jpg,130ab379942f717c53e0b621e0dc4816bfcb2715c1c4b4f9264fe4f3e8566049,130ab379942f717c53e0b621e0dc4816bfcb2715c1c4b4f9264fe4f3e8566049
26,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_08,dymo_label_maker,14836,data/raw/mini_cure_or/test/14836.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8531.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14836.jpg,b658adcabd6e905c80c62f67ab20e2e4db11e040e78b8e947a43b46b047cc9b6,b658adcabd6e905c80c62f67ab20e2e4db11e040e78b8e947a43b46b047cc9b6
27,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_09,dymo_label_maker,15150,data/raw/mini_cure_or/test/15150.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8532.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15150.jpg,78e3b33c85f090658ff10759a094945e08b6c42ac85d6046bdd09d747eb2c32b,78e3b33c85f090658ff10759a094945e08b6c42ac85d6046bdd09d747eb2c32b
28,phone_screenshot_resave,rep_02,rtv03_dymo_label_maker_10,dymo_label_maker,15409,data/raw/mini_cure_or/test/15409.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8534.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15409.jpg,8cc4067599da6e16f22a71cbbd9610bc4bcabb9d6d23bfa694f2296cb4f14f8b,8cc4067599da6e16f22a71cbbd9610bc4bcabb9d6d23bfa694f2296cb4f14f8b
29,phone_screenshot_resave,rep_02,rtv03_hair_brush_02,hair_brush,11890,data/raw/mini_cure_or/test/11890.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8535.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11890.jpg,af4a43b0fe4bcb86d1a9aa67b67e898995fcf53037f8854499dc96749493f33d,af4a43b0fe4bcb86d1a9aa67b67e898995fcf53037f8854499dc96749493f33d
30,phone_screenshot_resave,rep_02,rtv03_hair_brush_05,hair_brush,13820,data/raw/mini_cure_or/test/13820.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8536.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13820.jpg,9e221ba756320c1b5ac874c827fc0da13e9704be8d544482c4b55096e063f130,9e221ba756320c1b5ac874c827fc0da13e9704be8d544482c4b55096e063f130
31,phone_screenshot_resave,rep_02,rtv03_hair_brush_06,hair_brush,15051,data/raw/mini_cure_or/test/15051.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8537.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15051.jpg,dbee95452ad33e44cbf6b2699ed894e62b5a8bcfb17bd4b949b7e2df35afd78f,dbee95452ad33e44cbf6b2699ed894e62b5a8bcfb17bd4b949b7e2df35afd78f
32,phone_screenshot_resave,rep_02,rtv03_hair_brush_07,hair_brush,15162,data/raw/mini_cure_or/test/15162.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8538.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15162.jpg,83f6f422900a63ebf81fc2b1efd74c7b7b61ed76de6cb15a2ffcc6b0d7dbb722,83f6f422900a63ebf81fc2b1efd74c7b7b61ed76de6cb15a2ffcc6b0d7dbb722
33,phone_screenshot_resave,rep_02,rtv03_hair_brush_08,hair_brush,15491,data/raw/mini_cure_or/test/15491.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8539.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15491.jpg,a5e916776c1d1ba3948b8f21d6a31cadaad2a44429b9714b6892ce5ff36a8d6e,a5e916776c1d1ba3948b8f21d6a31cadaad2a44429b9714b6892ce5ff36a8d6e
34,phone_screenshot_resave,rep_02,rtv03_hair_brush_09,hair_brush,15550,data/raw/mini_cure_or/test/15550.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8540.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15550.jpg,24d43fa69d2e24248d10107c411f97974ddedb0553ef86e43c17adc8d0c23c34,24d43fa69d2e24248d10107c411f97974ddedb0553ef86e43c17adc8d0c23c34
35,phone_screenshot_resave,rep_02,rtv03_hair_brush_10,hair_brush,15874,data/raw/mini_cure_or/test/15874.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8541.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15874.jpg,64ceac518ab459edc7e7bc355bc7da311adf8f9f5d617d05bbab88995412fc6c,64ceac518ab459edc7e7bc355bc7da311adf8f9f5d617d05bbab88995412fc6c
36,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_03,lg_cell_phone,11291,data/raw/mini_cure_or/test/11291.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8542.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11291.jpg,b1208562e9e71fa703048c02efec94d3bfc50707381a1544fb4ff04fbcf8fe78,b1208562e9e71fa703048c02efec94d3bfc50707381a1544fb4ff04fbcf8fe78
37,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_05,lg_cell_phone,12550,data/raw/mini_cure_or/test/12550.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8543.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12550.jpg,19c67aa55fbe497da0d576987d34614539a871ad3073898014b1729d514aa2f2,19c67aa55fbe497da0d576987d34614539a871ad3073898014b1729d514aa2f2
38,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_06,lg_cell_phone,12704,data/raw/mini_cure_or/test/12704.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8544.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12704.jpg,e018cf4aa00c84d3ade4ba55a7627b19ffb93a290e2cafadd570c01a9f2963f2,e018cf4aa00c84d3ade4ba55a7627b19ffb93a290e2cafadd570c01a9f2963f2
39,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_07,lg_cell_phone,13780,data/raw/mini_cure_or/test/13780.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8545.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13780.jpg,8684c0f13eff28b8224c67aff400ef7cd6825aa3e6f39c5a62f73881944557db,8684c0f13eff28b8224c67aff400ef7cd6825aa3e6f39c5a62f73881944557db
40,phone_screenshot_resave,rep_02,rtv03_lg_cell_phone_08,lg_cell_phone,13870,data/raw/mini_cure_or/test/13870.jpg,/Users/yaroslav/Desktop/Скрины rep-2,IMG_8546.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13870.jpg,4847253efd18302a43bd4e34baa1e7c36de759784db3c3a47f9763bc39bc87c4,4847253efd18302a43bd4e34baa1e7c36de759784db3c3a47f9763bc39bc87c4
