source_path,output_path,recipe,severity,app_or_pipeline,label,capture_device,capture_date,repeat_id,pipeline_variant,source_selection_id,notes
data/raw/mini_cure_or/test/13819.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13819.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_01,FaceTime,rtv03_shoes_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13819.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13819.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_02,FaceTime,rtv03_shoes_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13819.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13819.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_01,Instagram,rtv03_shoes_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13819.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13819.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_02,Instagram,rtv03_shoes_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14426.jpg,messenger_upload_download,real,Messenger upload/download,shoes,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_shoes_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14426.jpg,messenger_upload_download,real,Messenger upload/download,shoes,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_shoes_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14426.jpg,phone_screenshot_resave,real,Phone screenshot/resave,shoes,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_shoes_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14426.jpg,phone_screenshot_resave,real,Phone screenshot/resave,shoes,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_shoes_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14426.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_01,FaceTime,rtv03_shoes_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14426.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_02,FaceTime,rtv03_shoes_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14426.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_01,Instagram,rtv03_shoes_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14426.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14426.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_02,Instagram,rtv03_shoes_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/14640.jpg,messenger_upload_download,real,Messenger upload/download,shoes,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_shoes_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/14640.jpg,messenger_upload_download,real,Messenger upload/download,shoes,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_shoes_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/14640.jpg,phone_screenshot_resave,real,Phone screenshot/resave,shoes,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_shoes_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/14640.jpg,phone_screenshot_resave,real,Phone screenshot/resave,shoes,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_shoes_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/14640.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_01,FaceTime,rtv03_shoes_09,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14640.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_02,FaceTime,rtv03_shoes_09,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/14640.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_01,Instagram,rtv03_shoes_09,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/14640.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/14640.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_02,Instagram,rtv03_shoes_09,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15631.jpg,messenger_upload_download,real,Messenger upload/download,shoes,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_shoes_10,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15631.jpg,messenger_upload_download,real,Messenger upload/download,shoes,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_shoes_10,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15631.jpg,phone_screenshot_resave,real,Phone screenshot/resave,shoes,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_shoes_10,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15631.jpg,phone_screenshot_resave,real,Phone screenshot/resave,shoes,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_shoes_10,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15631.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_01,FaceTime,rtv03_shoes_10,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15631.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,shoes,iPhone 15 Pro,,rep_02,FaceTime,rtv03_shoes_10,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15631.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_01,Instagram,rtv03_shoes_10,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15631.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15631.jpg,social_app_resave,real,Social-app upload/preview/resave,shoes,iPhone 15 Pro,,rep_02,Instagram,rtv03_shoes_10,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11716.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_01,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11716.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_01,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11716.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_01,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11716.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_01,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11716.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_01,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11716.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_01,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11716.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_01,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11716.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11716.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_01,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/11735.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_02,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/11735.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_02,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/11735.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_02,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/11735.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_02,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/11735.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_02,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11735.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_02,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/11735.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_02,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/11735.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/11735.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_02,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/12027.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_03,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/12027.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_03,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/12027.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_03,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/12027.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_03,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/12027.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_03,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12027.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_03,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/12027.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_03,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/12027.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/12027.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_03,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13864.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_04,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13864.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_04,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13864.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_04,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13864.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_04,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13864.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13864.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_04,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13864.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13864.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13864.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_04,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/13931.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/13931.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_05,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/13931.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/13931.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_05,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/13931.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13931.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_05,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/13931.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/13931.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/13931.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_05,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15247.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_06,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15247.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_06,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15247.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_06,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15247.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_06,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15247.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_06,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15247.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_06,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15247.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_06,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15247.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15247.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_06,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15321.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_07,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15321.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_07,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15321.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_07,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15321.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_07,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15321.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15321.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_07,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15321.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15321.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15321.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_07,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/15600.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/15600.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_08,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/15600.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_02/15600.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_02,iPhone screenshot/resave,rtv03_toy_08,Phone screenshot/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_01/15600.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_01,FaceTime,rtv03_toy_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15600.jpg,video_call_frame_capture,real,Video-call or screen-share frame capture,toy,iPhone 15 Pro,,rep_02,FaceTime,rtv03_toy_08,FaceTime video-call/frame capture; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/social_app_resave/rep_01/15600.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_01,Instagram,rtv03_toy_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/15600.jpg,data/real_transfer/v03/images/social_app_resave/rep_02/15600.jpg,social_app_resave,real,Social-app upload/preview/resave,toy,iPhone 15 Pro,,rep_02,Instagram,rtv03_toy_08,Instagram upload/preview/resave; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16118.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_01/16118.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_01,WhatsApp,rtv03_toy_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16118.jpg,data/real_transfer/v03/images/messenger_upload_download/rep_02/16118.jpg,messenger_upload_download,real,Messenger upload/download,toy,iPhone 15 Pro,,rep_02,WhatsApp,rtv03_toy_09,WhatsApp upload/download; collector reported iPhone 15 Pro.
data/raw/mini_cure_or/test/16118.jpg,data/real_transfer/v03/images/phone_screenshot_resave/rep_01/16118.jpg,phone_screenshot_resave,real,Phone screenshot/resave,toy,iPhone 15 Pro,,rep_01,iPhone screenshot/resave,rtv03_toy_09,Phone screenshot/resave; collector reported iPhone 15 Pro.
